# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
8.000000000000000000e+02 9.012999999999999545e+02 9.795000000000000284e+01 1.020000000000000018e+00
9.000000000000000000e+02 9.833999999999999773e+02 9.026000000000000512e+01 1.110000000000000098e+00
1.000000000000000000e+03 1.063000000000000000e+03 8.381999999999999318e+01 1.199999999999999956e+00
1.100000000000000000e+03 1.139000000000000000e+03 7.832999999999999829e+01 1.280000000000000027e+00
1.200000000000000000e+03 1.213000000000000000e+03 7.359999999999999432e+01 1.350000000000000089e+00
1.300000000000000000e+03 1.285000000000000000e+03 6.945999999999999375e+01 1.429999999999999938e+00
1.400000000000000000e+03 1.355000000000000000e+03 6.581000000000000227e+01 1.500000000000000000e+00
1.500000000000000000e+03 1.422000000000000000e+03 6.256000000000000227e+01 1.560000000000000053e+00
1.600000000000000000e+03 1.488000000000000000e+03 5.964999999999999858e+01 1.629999999999999893e+00
1.700000000000000000e+03 1.552000000000000000e+03 5.703000000000000114e+01 1.689999999999999947e+00
1.800000000000000000e+03 1.614000000000000000e+03 5.464999999999999858e+01 1.750000000000000000e+00
2.000000000000000000e+03 1.733000000000000000e+03 5.050000000000000000e+01 1.860000000000000098e+00
2.250000000000000000e+03 1.875000000000000000e+03 4.620000000000000284e+01 2.000000000000000000e+00
2.500000000000000000e+03 2.008000000000000000e+03 4.263000000000000256e+01 2.120000000000000107e+00
2.750000000000000000e+03 2.134000000000000000e+03 3.961999999999999744e+01 2.240000000000000213e+00
3.000000000000000000e+03 2.253000000000000000e+03 3.704999999999999716e+01 2.350000000000000089e+00
3.250000000000000000e+03 2.365000000000000000e+03 3.481000000000000227e+01 2.450000000000000178e+00
3.500000000000000000e+03 2.471000000000000000e+03 3.285999999999999943e+01 2.549999999999999822e+00
3.750000000000000000e+03 2.572000000000000000e+03 3.112999999999999901e+01 2.649999999999999911e+00
4.000000000000000000e+03 2.666000000000000000e+03 2.958999999999999986e+01 2.740000000000000213e+00
4.500000000000000000e+03 2.839000000000000000e+03 2.696000000000000085e+01 2.919999999999999929e+00
5.000000000000000000e+03 2.992000000000000000e+03 2.478999999999999915e+01 3.089999999999999858e+00
5.500000000000000000e+03 3.127000000000000000e+03 2.296999999999999886e+01 3.250000000000000000e+00
6.000000000000000000e+03 3.245000000000000000e+03 2.142000000000000171e+01 3.410000000000000142e+00
6.500000000000000000e+03 3.350000000000000000e+03 2.007999999999999829e+01 3.560000000000000053e+00
7.000000000000000000e+03 3.441000000000000000e+03 1.891000000000000014e+01 3.700000000000000178e+00
8.000000000000000000e+03 3.591000000000000000e+03 1.696999999999999886e+01 3.979999999999999982e+00
9.000000000000000000e+03 3.706000000000000000e+03 1.541000000000000014e+01 4.259999999999999787e+00
1.000000000000000000e+04 3.795000000000000000e+03 1.414000000000000057e+01 4.519999999999999574e+00
1.100000000000000000e+04 3.862000000000000000e+03 1.307000000000000028e+01 4.780000000000000249e+00
1.200000000000000000e+04 3.913000000000000000e+03 1.216000000000000014e+01 5.040000000000000036e+00
1.300000000000000000e+04 3.950000000000000000e+03 1.138000000000000078e+01 5.290000000000000036e+00
1.400000000000000000e+04 3.977000000000000000e+03 1.069999999999999929e+01 5.540000000000000036e+00
1.500000000000000000e+04 3.995000000000000000e+03 1.009999999999999964e+01 5.790000000000000036e+00
1.600000000000000000e+04 4.007000000000000000e+03 9.571999999999999176e+00 6.040000000000000036e+00
1.700000000000000000e+04 4.012000000000000000e+03 9.098000000000000753e+00 6.290000000000000036e+00
1.800000000000000000e+04 4.013000000000000000e+03 8.672000000000000597e+00 6.540000000000000036e+00
2.000000000000000000e+04 4.003000000000000000e+03 7.937000000000000277e+00 7.030000000000000249e+00
2.250000000000000000e+04 3.976000000000000000e+03 7.185999999999999943e+00 7.660000000000000142e+00
2.500000000000000000e+04 3.938000000000000000e+03 6.573000000000000398e+00 8.289999999999999147e+00
2.750000000000000000e+04 3.894000000000000000e+03 6.062000000000000277e+00 8.919999999999999929e+00
3.000000000000000000e+04 3.846000000000000000e+03 5.629999999999999893e+00 9.570000000000000284e+00
3.250000000000000000e+04 3.796000000000000000e+03 5.258000000000000007e+00 1.022000000000000064e+01
3.500000000000000000e+04 3.745000000000000000e+03 4.935999999999999943e+00 1.088000000000000078e+01
3.750000000000000000e+04 3.693000000000000000e+03 4.652000000000000135e+00 1.156000000000000050e+01
4.000000000000000000e+04 3.642000000000000000e+03 4.402000000000000135e+00 1.224000000000000021e+01
4.500000000000000000e+04 3.542000000000000000e+03 3.978000000000000203e+00 1.363000000000000078e+01
5.000000000000000000e+04 3.445000000000000000e+03 3.633000000000000007e+00 1.506000000000000050e+01
5.500000000000000000e+04 3.359000000000000000e+03 3.346000000000000085e+00 1.651999999999999957e+01
6.000000000000000000e+04 3.285000000000000000e+03 3.103000000000000203e+00 1.803000000000000114e+01
6.500000000000000000e+04 3.191000000000000000e+03 2.895000000000000018e+00 1.957000000000000028e+01
7.000000000000000000e+04 3.108000000000000000e+03 2.714999999999999858e+00 2.116000000000000014e+01
8.000000000000000000e+04 2.956000000000000000e+03 2.416999999999999815e+00 2.444999999999999929e+01
9.000000000000000000e+04 2.821000000000000000e+03 2.181000000000000050e+00 2.791000000000000014e+01
1.000000000000000000e+05 2.699000000000000000e+03 1.989000000000000101e+00 3.153000000000000114e+01
1.100000000000000000e+05 2.589000000000000000e+03 1.830000000000000071e+00 3.531000000000000227e+01
1.200000000000000000e+05 2.489000000000000000e+03 1.695999999999999952e+00 3.925000000000000000e+01
1.300000000000000000e+05 2.398000000000000000e+03 1.580999999999999961e+00 4.334000000000000341e+01
1.400000000000000000e+05 2.313000000000000000e+03 1.481000000000000094e+00 4.759000000000000341e+01
1.500000000000000000e+05 2.236000000000000000e+03 1.393999999999999906e+00 5.197999999999999687e+01
1.600000000000000000e+05 2.163000000000000000e+03 1.316000000000000059e+00 5.652000000000000313e+01
1.700000000000000000e+05 2.096000000000000000e+03 1.247999999999999998e+00 6.121999999999999886e+01
1.800000000000000000e+05 2.033000000000000000e+03 1.185999999999999943e+00 6.606000000000000227e+01
2.000000000000000000e+05 1.919000000000000000e+03 1.080999999999999961e+00 7.618000000000000682e+01
2.250000000000000000e+05 1.794000000000000000e+03 9.737999999999999989e-01 8.965000000000000568e+01
2.500000000000000000e+05 1.684000000000000000e+03 8.869000000000000217e-01 1.040300000000000011e+02
2.750000000000000000e+05 1.587000000000000000e+03 8.148999999999999577e-01 1.193199999999999932e+02
3.000000000000000000e+05 1.500000000000000000e+03 7.541999999999999815e-01 1.355300000000000011e+02
3.250000000000000000e+05 1.421000000000000000e+03 7.023000000000000353e-01 1.526500000000000057e+02
3.500000000000000000e+05 1.351000000000000000e+03 6.573999999999999844e-01 1.706800000000000068e+02
3.750000000000000000e+05 1.286000000000000000e+03 6.180999999999999828e-01 1.896399999999999864e+02
4.000000000000000000e+05 1.228000000000000000e+03 5.835000000000000187e-01 2.095300000000000011e+02
4.500000000000000000e+05 1.125000000000000000e+03 5.251000000000000112e-01 2.520800000000000125e+02
5.000000000000000000e+05 1.038000000000000000e+03 4.778000000000000025e-01 2.983500000000000227e+02
5.500000000000000000e+05 9.647000000000000455e+02 4.386999999999999789e-01 3.483100000000000023e+02
6.000000000000000000e+05 9.027999999999999545e+02 4.057000000000000051e-01 4.018799999999999955e+02
6.500000000000000000e+05 8.506000000000000227e+02 3.775999999999999912e-01 4.589300000000000068e+02
7.000000000000000000e+05 8.071000000000000227e+02 3.532000000000000139e-01 5.192599999999999909e+02
8.000000000000000000e+05 7.421000000000000227e+02 3.131999999999999784e-01 6.484600000000000364e+02
9.000000000000000000e+05 6.812000000000000455e+02 2.816000000000000170e-01 7.891000000000000227e+02
1.000000000000000000e+06 6.283999999999999773e+02 2.560999999999999943e-01 9.419400000000000546e+02
1.100000000000000000e+06 5.841000000000000227e+02 2.349999999999999867e-01 1.110000000000000000e+03
1.200000000000000000e+06 5.465000000000000000e+02 2.172000000000000042e-01 1.280000000000000000e+03
1.300000000000000000e+06 5.140000000000000000e+02 2.020000000000000129e-01 1.470000000000000000e+03
1.400000000000000000e+06 4.856999999999999886e+02 1.889000000000000123e-01 1.670000000000000000e+03
1.500000000000000000e+06 4.608000000000000114e+02 1.774000000000000021e-01 1.880000000000000000e+03
1.600000000000000000e+06 4.386999999999999886e+02 1.673000000000000043e-01 2.110000000000000000e+03
1.700000000000000000e+06 4.190000000000000000e+02 1.584000000000000130e-01 2.340000000000000000e+03
1.800000000000000000e+06 4.013000000000000114e+02 1.504000000000000059e-01 2.580000000000000000e+03
2.000000000000000000e+06 3.706999999999999886e+02 1.365999999999999992e-01 3.100000000000000000e+03
2.250000000000000000e+06 3.396000000000000227e+02 1.227000000000000035e-01 3.810000000000000000e+03
2.500000000000000000e+06 3.141999999999999886e+02 1.115000000000000019e-01 4.570000000000000000e+03
2.750000000000000000e+06 2.931000000000000227e+02 1.021999999999999992e-01 5.400000000000000000e+03
3.000000000000000000e+06 2.751999999999999886e+02 9.442000000000000393e-02 6.280000000000000000e+03
3.250000000000000000e+06 2.600000000000000000e+02 8.777000000000000079e-02 7.210000000000000000e+03
3.500000000000000000e+06 2.468000000000000114e+02 8.201999999999999569e-02 8.200000000000000000e+03
3.750000000000000000e+06 2.351999999999999886e+02 7.700999999999999512e-02 9.240000000000000000e+03
4.000000000000000000e+06 2.250000000000000000e+02 7.259000000000000175e-02 1.032000000000000000e+04
4.500000000000000000e+06 2.079000000000000057e+02 6.517000000000000570e-02 1.263000000000000000e+04
5.000000000000000000e+06 1.940000000000000000e+02 5.918000000000000344e-02 1.512000000000000000e+04
5.500000000000000000e+06 1.825000000000000000e+02 5.423000000000000043e-02 1.778000000000000000e+04
6.000000000000000000e+06 1.729000000000000057e+02 5.006000000000000033e-02 2.060000000000000000e+04
6.500000000000000000e+06 1.646999999999999886e+02 4.651999999999999885e-02 2.356000000000000000e+04
7.000000000000000000e+06 1.576999999999999886e+02 4.345999999999999863e-02 2.666000000000000000e+04
8.000000000000000000e+06 1.461999999999999886e+02 3.844000000000000195e-02 3.325000000000000000e+04
9.000000000000000000e+06 1.371999999999999886e+02 3.448999999999999982e-02 4.031000000000000000e+04
1.000000000000000000e+07 1.300999999999999943e+02 3.130000000000000143e-02 4.780000000000000000e+04
