# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
4.500000000000000000e+02 6.927999999999999545e+02 1.660000000000000000e+02 5.261000000000000121e-01
5.000000000000000000e+02 7.442999999999999545e+02 1.554000000000000057e+02 5.790000000000000702e-01
5.500000000000000000e+02 7.967999999999999545e+02 1.461999999999999886e+02 6.298000000000000265e-01
6.000000000000000000e+02 8.498999999999999773e+02 1.380999999999999943e+02 6.784000000000000030e-01
6.500000000000000000e+02 9.030000000000000000e+02 1.310999999999999943e+02 7.251000000000000778e-01
7.000000000000000000e+02 9.560000000000000000e+02 1.247999999999999972e+02 7.698000000000000398e-01
8.000000000000000000e+02 1.060000000000000000e+03 1.140000000000000000e+02 8.542000000000000703e-01
9.000000000000000000e+02 1.162000000000000000e+03 1.052000000000000028e+02 9.324999999999999956e-01
1.000000000000000000e+03 1.260000000000000000e+03 9.776000000000000512e+01 1.010000000000000009e+00
1.100000000000000000e+03 1.354000000000000000e+03 9.142000000000000171e+01 1.070000000000000062e+00
1.200000000000000000e+03 1.444000000000000000e+03 8.595000000000000284e+01 1.139999999999999902e+00
1.300000000000000000e+03 1.530000000000000000e+03 8.115999999999999659e+01 1.199999999999999956e+00
1.400000000000000000e+03 1.613000000000000000e+03 7.693999999999999773e+01 1.260000000000000009e+00
1.500000000000000000e+03 1.691000000000000000e+03 7.318000000000000682e+01 1.320000000000000062e+00
1.600000000000000000e+03 1.767000000000000000e+03 6.981000000000000227e+01 1.370000000000000107e+00
1.700000000000000000e+03 1.840000000000000000e+03 6.676999999999999602e+01 1.419999999999999929e+00
1.800000000000000000e+03 1.909000000000000000e+03 6.401000000000000512e+01 1.469999999999999973e+00
2.000000000000000000e+03 2.041000000000000000e+03 5.917999999999999972e+01 1.570000000000000062e+00
2.250000000000000000e+03 2.192000000000000000e+03 5.417999999999999972e+01 1.679999999999999938e+00
2.500000000000000000e+03 2.331000000000000000e+03 5.002000000000000313e+01 1.790000000000000036e+00
2.750000000000000000e+03 2.460000000000000000e+03 4.652000000000000313e+01 1.889999999999999902e+00
3.000000000000000000e+03 2.580000000000000000e+03 4.350999999999999801e+01 1.989999999999999991e+00
3.250000000000000000e+03 2.692000000000000000e+03 4.090999999999999659e+01 2.080000000000000071e+00
3.500000000000000000e+03 2.797000000000000000e+03 3.861999999999999744e+01 2.169999999999999929e+00
3.750000000000000000e+03 2.895000000000000000e+03 3.660000000000000142e+01 2.250000000000000000e+00
4.000000000000000000e+03 2.988000000000000000e+03 3.479999999999999716e+01 2.339999999999999858e+00
4.500000000000000000e+03 3.157000000000000000e+03 3.173000000000000043e+01 2.500000000000000000e+00
5.000000000000000000e+03 3.308000000000000000e+03 2.919000000000000128e+01 2.649999999999999911e+00
5.500000000000000000e+03 3.443000000000000000e+03 2.705999999999999872e+01 2.790000000000000036e+00
6.000000000000000000e+03 3.563000000000000000e+03 2.523999999999999844e+01 2.939999999999999947e+00
6.500000000000000000e+03 3.670000000000000000e+03 2.367000000000000171e+01 3.069999999999999840e+00
7.000000000000000000e+03 3.765000000000000000e+03 2.230000000000000071e+01 3.200000000000000178e+00
8.000000000000000000e+03 3.926000000000000000e+03 2.001999999999999957e+01 3.459999999999999964e+00
9.000000000000000000e+03 4.054000000000000000e+03 1.819000000000000128e+01 3.709999999999999964e+00
1.000000000000000000e+04 4.156000000000000000e+03 1.669000000000000128e+01 3.950000000000000178e+00
1.100000000000000000e+04 4.237000000000000000e+03 1.542999999999999972e+01 4.190000000000000391e+00
1.200000000000000000e+04 4.302000000000000000e+03 1.435999999999999943e+01 4.419999999999999929e+00
1.300000000000000000e+04 4.353000000000000000e+03 1.344999999999999929e+01 4.650000000000000355e+00
1.400000000000000000e+04 4.392000000000000000e+03 1.264000000000000057e+01 4.879999999999999893e+00
1.500000000000000000e+04 4.422000000000000000e+03 1.193999999999999950e+01 5.110000000000000320e+00
1.600000000000000000e+04 4.444000000000000000e+03 1.132000000000000028e+01 5.330000000000000071e+00
1.700000000000000000e+04 4.458000000000000000e+03 1.075999999999999979e+01 5.549999999999999822e+00
1.800000000000000000e+04 4.468000000000000000e+03 1.025999999999999979e+01 5.780000000000000249e+00
2.000000000000000000e+04 4.472000000000000000e+03 9.388999999999999346e+00 6.219999999999999751e+00
2.250000000000000000e+04 4.459000000000000000e+03 8.503000000000000114e+00 6.780000000000000249e+00
2.500000000000000000e+04 4.431000000000000000e+03 7.780000000000000249e+00 7.339999999999999858e+00
2.750000000000000000e+04 4.393000000000000000e+03 7.176999999999999602e+00 7.910000000000000142e+00
3.000000000000000000e+04 4.349000000000000000e+03 6.666000000000000369e+00 8.480000000000000426e+00
3.250000000000000000e+04 4.300000000000000000e+03 6.227999999999999758e+00 9.060000000000000497e+00
3.500000000000000000e+04 4.249000000000000000e+03 5.846000000000000085e+00 9.640000000000000568e+00
3.750000000000000000e+04 4.196000000000000000e+03 5.511999999999999567e+00 1.023000000000000043e+01
4.000000000000000000e+04 4.142000000000000000e+03 5.216000000000000192e+00 1.083000000000000007e+01
4.500000000000000000e+04 4.035000000000000000e+03 4.714999999999999858e+00 1.205000000000000071e+01
5.000000000000000000e+04 3.929000000000000000e+03 4.307000000000000384e+00 1.330000000000000071e+01
5.500000000000000000e+04 3.827000000000000000e+03 3.967000000000000082e+00 1.458999999999999986e+01
6.000000000000000000e+04 3.749000000000000000e+03 3.680000000000000160e+00 1.591000000000000014e+01
6.500000000000000000e+04 3.654000000000000000e+03 3.434000000000000163e+00 1.726000000000000156e+01
7.000000000000000000e+04 3.554000000000000000e+03 3.221000000000000085e+00 1.864999999999999858e+01
8.000000000000000000e+04 3.381000000000000000e+03 2.867999999999999883e+00 2.153000000000000114e+01
9.000000000000000000e+04 3.227000000000000000e+03 2.588999999999999968e+00 2.455000000000000071e+01
1.000000000000000000e+05 3.088000000000000000e+03 2.361000000000000210e+00 2.771999999999999886e+01
1.100000000000000000e+05 2.962000000000000000e+03 2.173000000000000043e+00 3.101999999999999957e+01
1.200000000000000000e+05 2.848000000000000000e+03 2.012999999999999901e+00 3.446000000000000085e+01
1.300000000000000000e+05 2.744000000000000000e+03 1.877000000000000002e+00 3.803999999999999915e+01
1.400000000000000000e+05 2.648000000000000000e+03 1.758999999999999897e+00 4.175000000000000000e+01
1.500000000000000000e+05 2.560000000000000000e+03 1.655000000000000027e+00 4.559000000000000341e+01
