# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.250000000000000000e+01 9.164000000000000057e+01 6.401999999999999913e-01 3.169000000000000150e-01
2.500000000000000000e+01 9.565999999999999659e+01 5.924000000000000377e-01 3.419000000000000372e-01
2.750000000000000000e+01 9.926999999999999602e+01 5.518999999999999462e-01 3.661000000000000365e-01
3.000000000000000000e+01 1.025000000000000000e+02 5.171999999999999931e-01 3.895000000000000129e-01
3.250000000000000000e+01 1.054000000000000057e+02 4.868999999999999995e-01 4.124000000000000443e-01
3.500000000000000000e+01 1.080000000000000000e+02 4.603999999999999759e-01 4.348000000000000198e-01
3.750000000000000000e+01 1.102999999999999972e+02 4.368000000000000216e-01 4.566999999999999948e-01
4.000000000000000000e+01 1.124000000000000057e+02 4.158000000000000029e-01 4.783000000000000029e-01
4.500000000000000000e+01 1.159000000000000057e+02 3.798000000000000265e-01 5.205000000000000737e-01
5.000000000000000000e+01 1.185000000000000000e+02 3.499999999999999778e-01 5.618000000000000771e-01
5.500000000000000000e+01 1.205000000000000000e+02 3.250000000000000111e-01 6.024000000000000465e-01
6.000000000000000000e+01 1.220000000000000000e+02 3.035999999999999810e-01 6.426000000000000600e-01
6.500000000000000000e+01 1.230000000000000000e+02 2.849999999999999756e-01 6.824000000000000066e-01
7.000000000000000000e+01 1.235000000000000000e+02 2.687999999999999834e-01 7.221000000000000751e-01
8.000000000000000000e+01 1.237000000000000028e+02 2.416999999999999982e-01 8.014000000000000012e-01
9.000000000000000000e+01 1.227999999999999972e+02 2.200000000000000011e-01 8.810999999999999943e-01
1.000000000000000000e+02 1.212000000000000028e+02 2.021000000000000019e-01 9.616999999999999993e-01
1.100000000000000000e+02 1.192000000000000028e+02 1.870999999999999885e-01 1.040000000000000036e+00
1.200000000000000000e+02 1.167999999999999972e+02 1.743999999999999995e-01 1.129999999999999893e+00
1.300000000000000000e+02 1.142999999999999972e+02 1.633999999999999897e-01 1.209999999999999964e+00
1.400000000000000000e+02 1.115999999999999943e+02 1.537999999999999923e-01 1.300000000000000044e+00
1.500000000000000000e+02 1.090000000000000000e+02 1.453000000000000125e-01 1.389999999999999902e+00
1.600000000000000000e+02 1.062999999999999972e+02 1.378000000000000058e-01 1.479999999999999982e+00
1.700000000000000000e+02 1.037000000000000028e+02 1.310999999999999943e-01 1.580000000000000071e+00
1.800000000000000000e+02 1.010999999999999943e+02 1.250999999999999890e-01 1.669999999999999929e+00
2.000000000000000000e+02 9.623000000000000398e+01 1.145999999999999935e-01 1.870000000000000107e+00
2.250000000000000000e+02 9.068000000000000682e+01 1.039999999999999952e-01 2.140000000000000124e+00
2.500000000000000000e+02 8.570000000000000284e+01 9.521000000000000296e-02 2.419999999999999929e+00
2.750000000000000000e+02 8.128000000000000114e+01 8.791000000000000203e-02 2.720000000000000195e+00
3.000000000000000000e+02 7.732999999999999829e+01 8.172000000000000097e-02 3.029999999999999805e+00
3.250000000000000000e+02 7.379999999999999716e+01 7.638999999999999957e-02 3.359999999999999876e+00
3.500000000000000000e+02 7.062999999999999545e+01 7.177000000000000046e-02 3.700000000000000178e+00
3.750000000000000000e+02 6.776999999999999602e+01 6.769999999999999629e-02 4.059999999999999609e+00
4.000000000000000000e+02 6.517000000000000171e+01 6.410000000000000420e-02 4.440000000000000391e+00
4.500000000000000000e+02 6.064999999999999858e+01 5.800000000000000294e-02 5.230000000000000426e+00
5.000000000000000000e+02 5.684000000000000341e+01 5.301999999999999769e-02 6.080000000000000071e+00
5.500000000000000000e+02 5.357000000000000028e+01 4.887999999999999984e-02 6.980000000000000426e+00
6.000000000000000000e+02 5.075000000000000000e+01 4.537000000000000061e-02 7.929999999999999716e+00
6.500000000000000000e+02 4.827000000000000313e+01 4.236000000000000182e-02 8.939999999999999503e+00
7.000000000000000000e+02 4.609000000000000341e+01 3.975000000000000061e-02 9.990000000000000213e+00
8.000000000000000000e+02 4.240999999999999659e+01 3.543000000000000316e-02 1.224000000000000021e+01
9.000000000000000000e+02 3.942999999999999972e+01 3.200999999999999679e-02 1.467999999999999972e+01
1.000000000000000000e+03 3.699000000000000199e+01 2.921999999999999945e-02 1.728999999999999915e+01
1.100000000000000000e+03 3.549000000000000199e+01 2.690000000000000030e-02 2.003999999999999915e+01
1.200000000000000000e+03 3.403999999999999915e+01 2.494000000000000036e-02 2.289999999999999858e+01
1.300000000000000000e+03 3.239000000000000057e+01 2.325999999999999943e-02 2.589999999999999858e+01
1.400000000000000000e+03 3.089000000000000057e+01 2.179999999999999993e-02 2.905000000000000071e+01
1.500000000000000000e+03 2.953000000000000114e+01 2.052999999999999964e-02 3.235000000000000142e+01
1.600000000000000000e+03 2.828999999999999915e+01 1.940000000000000058e-02 3.579999999999999716e+01
1.700000000000000000e+03 2.714999999999999858e+01 1.839999999999999969e-02 3.939000000000000057e+01
1.800000000000000000e+03 2.610000000000000142e+01 1.750000000000000167e-02 4.314000000000000057e+01
2.000000000000000000e+03 2.421999999999999886e+01 1.595999999999999849e-02 5.107000000000000028e+01
2.250000000000000000e+03 2.223000000000000043e+01 1.439000000000000001e-02 6.181000000000000227e+01
2.500000000000000000e+03 2.055999999999999872e+01 1.311000000000000013e-02 7.346999999999999886e+01
2.750000000000000000e+03 1.914999999999999858e+01 1.205999999999999954e-02 8.603000000000000114e+01
3.000000000000000000e+03 1.792999999999999972e+01 1.115999999999999978e-02 9.948000000000000398e+01
3.250000000000000000e+03 1.687999999999999901e+01 1.039999999999999952e-02 1.138100000000000023e+02
3.500000000000000000e+03 1.594999999999999929e+01 9.738999999999999393e-03 1.290000000000000000e+02
3.750000000000000000e+03 1.513000000000000078e+01 9.161000000000000740e-03 1.450399999999999920e+02
4.000000000000000000e+03 1.440000000000000036e+01 8.651999999999999968e-03 1.619300000000000068e+02
4.500000000000000000e+03 1.315000000000000036e+01 7.792000000000000315e-03 1.981599999999999966e+02
5.000000000000000000e+03 1.211999999999999922e+01 7.093999999999999612e-03 2.376500000000000057e+02
5.500000000000000000e+03 1.125999999999999979e+01 6.517000000000000223e-03 2.803399999999999750e+02
6.000000000000000000e+03 1.051999999999999957e+01 6.029999999999999770e-03 3.261800000000000068e+02
6.500000000000000000e+03 9.875999999999999446e+00 5.614000000000000067e-03 3.751200000000000045e+02
7.000000000000000000e+03 9.316000000000000725e+00 5.253999999999999990e-03 4.271100000000000136e+02
8.000000000000000000e+03 8.382999999999999119e+00 4.662000000000000345e-03 5.400099999999999909e+02
9.000000000000000000e+03 7.634000000000000341e+00 4.193999999999999811e-03 6.647200000000000273e+02
1.000000000000000000e+04 7.019000000000000128e+00 3.815999999999999948e-03 8.010199999999999818e+02
